Domain Code,Domain,Area Code (M49),Country,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","688","Serbia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","4643391","E","Estimated value"
"QV","Value of Agricultural Production","688","Serbia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","4874892","E","Estimated value"
"QV","Value of Agricultural Production","688","Serbia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","4573743","E","Estimated value"
"QV","Value of Agricultural Production","688","Serbia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","5461118","E","Estimated value"
"QV","Value of Agricultural Production","688","Serbia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","5576803","E","Estimated value"
"QV","Value of Agricultural Production","688","Serbia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","6528686","E","Estimated value"
"QV","Value of Agricultural Production","688","Serbia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","7920199","E","Estimated value"
"QV","Value of Agricultural Production","891","Serbia and Montenegro","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","5047428","E","Estimated value"
"QV","Value of Agricultural Production","891","Serbia and Montenegro","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","4155530","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","7677","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","5884","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","7233","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","7702","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","7202","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","14292","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","20488","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","22538","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","22279","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","17155","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","21244","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","22421","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","16072","E","Estimated value"
"QV","Value of Agricultural Production","690","Seychelles","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","17843","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","2177072","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","2489418","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","3560808","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","3995608","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","3288697","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","2111024","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","1815422","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","1630705","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","1285058","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","1548547","E","Estimated value"
"QV","Value of Agricultural Production","694","Sierra Leone","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","2270161","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","58178","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","40496","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","40370","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","47780","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","52831","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","52026","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","53702","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","64953","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","68229","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","79403","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","81526","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","73431","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","75716","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","107455","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","89344","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","110471","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","101291","E","Estimated value"
"QV","Value of Agricultural Production","702","Singapore","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","120530","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","1835544","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","1800020","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","1758343","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","2219604","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","3034850","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","1999312","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","1874775","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","2570285","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","2139013","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","2221371","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","2290681","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","1622880","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","1753853","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","1706939","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","1919210","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","1862121","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","1953468","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","2240064","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","855415","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","801413","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","862328","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","1016516","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","1191285","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","939798","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","918656","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","1044200","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","940625","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","1004371","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","1006253","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","842559","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","836445","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","886632","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","938245","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","911608","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","961204","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","1021322","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","12012159","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","12327758","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","12867659","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","15545834","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","17043772","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","16782874","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","19936061","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","22749446","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","23060694","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","22239622","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","22638237","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","18879102","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","17478927","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","21471431","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","22802888","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","21621109","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","21402119","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","25845798","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","39767019","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","37981711","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","39987124","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","48029320","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","50938983","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","42689861","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","45653045","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","47281297","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","42335471","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","51381269","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","47271672","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","41611698","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","43211803","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","44941296","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","53564408","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","46029579","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","51941080","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","56944871","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","1868200","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","2223828","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","2301484","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","2689238","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","4033150","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","3643133","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","4506810","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","4874137","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","4514032","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","5139291","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","5378673","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","6031808","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","5545258","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","5600563","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","5590707","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","5099751","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","6310453","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","6986079","E","Estimated value"
"QV","Value of Agricultural Production","729","Sudan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","6581084","E","Estimated value"
"QV","Value of Agricultural Production","729","Sudan","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","8433267","E","Estimated value"
"QV","Value of Agricultural Production","736","Sudan (former)","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","10158334","E","Estimated value"
"QV","Value of Agricultural Production","736","Sudan (former)","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","12636807","E","Estimated value"
"QV","Value of Agricultural Production","736","Sudan (former)","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","13774585","E","Estimated value"
"QV","Value of Agricultural Production","736","Sudan (former)","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","18126195","E","Estimated value"
"QV","Value of Agricultural Production","736","Sudan (former)","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","20524480","E","Estimated value"
"QV","Value of Agricultural Production","736","Sudan (former)","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","20639974","E","Estimated value"
"QV","Value of Agricultural Production","736","Sudan (former)","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","22679069","E","Estimated value"
"QV","Value of Agricultural Production","736","Sudan (former)","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","20478704","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","92770","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","118798","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","134097","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","153500","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","203202","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","217264","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","230878","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","251452","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","264189","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","285587","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","274586","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","253689","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","195709","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","219943","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","239146","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","258899","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","233825","E","Estimated value"
"QV","Value of Agricultural Production","740","Suriname","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","226886","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","3620671","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","3340180","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","3367440","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","4451031","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","4995072","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","3634488","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","4240567","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","5040205","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","4891660","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","5149206","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","4989031","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","4060713","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","3893793","E","Estimated value"
"QV","Value of Agricultural Production","752","Sweden","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","4242248","E","Estimated value"
